,eta Aqr,ICRS,22,35,21.38126,0,7,2.9888,89.74,-55.81,-5.5,19.43,4.03,B8/9V
,70 Oph,ICRS,18,5,27.28518,2,30,0.3558,124.16,-962.82,-5.8,196.72,4.03,K0-V
,psi Cen,ICRS,14,20,33.432287,-37,53,7.05514,-63.69,-10.65,1.8,12.6,4.034,A0IV
,mu01 Cru,ICRS,12,54,35.6245487,-57,10,40.522525,-30.69,-13.08,13.9,7.87,4.04,B2IV-V
,nu Vir,ICRS,11,45,51.5595736,6,31,45.741287,-18.96,-181.56,50.28,11.1,4.04,M1III
,sig Leo,ICRS,11,21,8.1934932,6,1,45.570945,-92.97,-11.48,-5.3,14.82,4.04,B9.5Vs
,d Vel,ICRS,8,44,23.9470741416,-42,38,57.398847432,-23.778,19.524,-1.84,14.0387,4.046,G6III
,alf Cha,ICRS,8,18,31.5524679912,-76,55,11.006621351,110.515,107.125,-12.6,51.3172,4.047,F5VFe-0.8
,tet Boo,ICRS,14,25,11.7970287,51,51,2.676894,-235.4,-399.07,-10.627,68.82,4.05,F7V
,zet Cru,ICRS,12,18,26.242074516,-64,0,11.10733128,-37.431,-6.576,15.8,9.2402,4.05,B2/3V
,rho Lup,ICRS,14,37,53.2258272,-49,25,32.979759,-28.26,-28.82,8,10.32,4.05,B3/4V
,c01 Cen,ICRS,14,43,39.439619,-35,10,25.15865,-61.46,-176.84,-38.1,15.57,4.05,K3IIIb
,eps01 Ara,ICRS,16,59,35.0487987,-53,9,37.5713,2.16,22.04,23.85,9.04,4.05,K3III
,lam Lup,ICRS,15,8,50.612850535,-45,16,47.500979673,-15.707,-18.158,9.8,3.5406,4.05,B3V
,gam CrB A,ICRS,15,42,44.569346,26,17,44.28377,-107,47.8,NA,NA,4.05,~
,bet Cir,ICRS,15,17,30.8501567,-58,48,4.337319,-97.74,-134.15,9.6,32.73,4.057,A3Va
,ups Gem,ICRS,7,35,55.350014172,26,53,44.68019496,-32.841,-106.002,-21.61,12.8761,4.06,M0III
,phi Per,ICRS,1,43,39.6379209,50,41,19.432832,24.59,-14.01,0.8,4.54,4.06,B1.5V:e-shell
,gam Crt,ICRS,11,24,52.9236160183,-17,41,2.442764421,-96.811,3.65,0.58,37.7065,4.06,A7V(n)
,omi02 Ori,ICRS,4,56,22.2759672613,13,30,52.087623488,-74.408,-44.909,2.54,18.0904,4.06,K2-IIIb
,zet And,ICRS,0,47,20.3254696,24,16,1.840851,-101.17,-81.77,-24.43,17.24,4.06,K1III+KV
,ksi Per,ICRS,3,58,57.9022917,35,47,27.713205,3.62,1.74,65.4,2.62,4.06,O7.5III(n)((f))
,iot Leo A,ICRS,11,23,55.4532319011,10,31,46.222507078,149.407,-80.702,NA,42.3548,4.06,F1IV
,alf Crt,ICRS,10,59,46.4651557828,-18,17,55.630394216,-462.303,128.614,47.54,20.3693,4.07,K0IIIb
,tet Cap,ICRS,21,5,56.8278313,-17,13,58.302085,79.33,-62.01,-10.9,20.11,4.07,A1V
,ups Boo,ICRS,13,49,28.6407858,15,47,52.460283,-94.22,41.07,-5.85,12.38,4.07,K5.5III
,del Cet,ICRS,2,39,28.95579,0,19,42.6345,12.85,-2.94,13,5.02,4.07,B2IV
,iot Vir,ICRS,14,16,0.8695049,-6,0,1.963348,-26.31,-419.38,12.079,44.97,4.08,F7III
,pi Cen A,ICRS,11,21,0.404593,-54,29,27.68482,-39.6,-2.7,NA,NA,4.08,~
,tet CMa,ICRS,6,54,11.3988612864,-12,2,19.06116378,-136.654,-14.322,96.2,12.0676,4.08,K3/4III
,mu Cep,ICRS,21,43,30.4610574,58,46,48.160181,5.36,-3.51,23,0.55,4.08,M2-Ia
,alf CrA,ICRS,19,9,28.3409747,-37,54,16.102206,84.87,-95.99,-18.4,26.02,4.087,A2Va
,1 Peg,ICRS,21,22,5.1994953807,19,48,16.237518964,105.391,62.841,-77.83,20.8482,4.09,K1III
,bet Phe B,ICRS,1,6,5.047709,-46,43,6.25441,-26.9,6.1,NA,NA,4.09,~
,phi02 Ori,ICRS,5,36,54.3885728561,9,17,26.416510827,98.301,-305.022,99.083,28.6722,4.09,G9.5IIIbFe-2.5
,tau03 Eri,ICRS,3,2,23.4993592222,-23,37,28.098204536,-147.851,-55.251,-9.8,36.9502,4.09,A3IV-V
,kap Ser,ICRS,15,48,44.3767639,18,8,29.634222,-51.88,-88.1,-38.48,8.54,4.09,M0.5IIIab
,h Car,ICRS,9,34,26.6508147,-59,13,47.107031,-10.74,6.6,18.2,2.46,4.09,B5II
,del Hyi,ICRS,2,21,44.9423652192,-68,39,33.906922488,-50.395,3.214,6,23.2796,4.09,A2V
,bet CrA,ICRS,19,10,1.7558032,-39,20,26.864359,4.37,-36.65,2.7,6.88,4.095,K0II/IIICNIb
,eps Hyi,ICRS,2,39,35.3612092,-68,16,1.01032,87.3,0.09,13.6,21.48,4.096,B9Va
,f Tau,ICRS,3,30,52.3775767512,12,56,12.010703172,18.8,0.597,14.2,9.6907,4.1,K0-III
,ups And,ICRS,1,36,47.8415443907,41,24,19.651368029,-171.892,-381.815,-28.662,74.194,4.1,F9V
,eps TrA,ICRS,15,36,43.2222326,-66,19,1.333399,24.35,-54.47,-15.5,16.17,4.104,K1/2III
,tet Per,ICRS,2,44,11.9866154103,49,13,42.414669174,334.708,-89.251,24.394,89.685,4.11,F8V
,del02 Gru,ICRS,22,29,45.4340191,-43,44,57.196785,-14.08,2.57,2.7,9.88,4.11,M4.5IIIa
,zet Tel,ICRS,18,28,49.8593702175,-49,4,14.117954578,139.344,-229.884,-29.75,26.6984,4.11,K1III-IV
,ups01 Hya,ICRS,9,51,28.6938376,-14,50,47.77103,18.88,-21.85,-14.34,12.36,4.11,G7III
,P Pup,ICRS,7,49,14.2953578,-46,22,23.542204,-4.37,8.66,24,1.98,4.11,B0III
,alf Psc A,ICRS,2,2,2.8219762236,2,45,49.579059841,32.692,-2.895,8.5,19.7995,4.11,kA0hA7Sr
,tet02 Eri,ICRS,2,58,16.4037194112,-40,18,16.9063065,-50.502,16.613,18.8,19.527,4.11,A1V
,zet Gru,ICRS,23,0,52.8075557832,-52,45,14.799088368,-64.223,-17.832,-1.1,19.9108,4.115,K1IIIFe-1.2CN-0.5
,iot Eri,ICRS,2,40,40.0350054,-39,51,19.354141,135.92,-27.53,-9.3,21.65,4.116,K0IIIb
,gam CMa,ICRS,7,3,45.4930485,-15,37,59.829971,-0.14,-11.36,32,7.38,4.12,B8II
,iot Psc,ICRS,23,39,57.0413764,5,37,34.647529,377.15,-437.43,5.615,72.92,4.12,F7V
,omi Vir,ICRS,12,5,12.5318326945,8,43,58.866875781,-225.029,33.282,-29.578,19.4936,4.12,G8IIICN0.5CH1Ba1
,gam Cha,ICRS,10,35,28.1071958,-78,36,28.032088,-37.61,11.08,-22.4,7.81,4.12,K4III
,ome Cap,ICRS,20,51,49.2905373888,-26,55,8.885443656,-9.016,-2.048,9.1,5.8975,4.12,M0IIIBa0.5
,e Ori,ICRS,5,23,56.8276764,-7,48,29.033204,-14.82,-45.02,-18.309,20.73,4.12,G8+III
,psi Cap,ICRS,20,46,5.7329952443,-25,16,15.233491015,-52.557,-156.935,27.53,68.337,4.122,F5V
,bet Oct,ICRS,22,46,3.5109801,-81,22,53.811985,-54.49,1.16,19,21.85,4.128,A9IV/V
,tet CrB,ICRS,15,32,55.78214,31,21,32.8762,-20.15,-9.39,-25.7,8.69,4.13,B6Vnne
,eps CrB,ICRS,15,57,35.2514020181,26,52,40.366652765,-77.716,-60.971,-32.42,13.4922,4.13,K2IIIab
,mu Ori,ICRS,6,2,22.99668,9,38,50.182,10.43,-39.09,0,21.05,4.13,A1Vm+F2V
,iot Sgr,ICRS,19,55,15.6969107,-41,52,5.838796,22.61,51.4,35.8,17.94,4.13,K0II/III
,del Hya,ICRS,8,37,39.3674727912,5,42,13.635944028,-68.867,-7.551,11.3,18.4301,4.131,A0Vnn
,kap Peg,ICRS,21,44,38.73522,25,38,42.1359,48.13,14.29,-0.8,29.22,4.135,F5V
,eta Cru,ICRS,12,6,52.898143769,-64,36,49.430521748,34.27,-36.902,13.13,50.7919,4.136,F2V
,nu Gem,ICRS,6,28,57.7861342,20,12,43.685624,-6.82,-13.1,39.4,5.99,4.14,B6IVe
,kap And,ICRS,23,40,24.507632,44,20,2.156595,80.73,-18.7,-12.7,19.37,4.14,B9IVn
,e Vel,ICRS,8,37,38.6327804,-42,59,20.689445,-10.75,9.66,19.3,1.79,4.14,A7Ia
,del Ser A,ICRS,15,34,48.1452516144,10,32,19.880250288,-73.952,5.748,-20.82,10.8056,4.14,F0IV
,del Mon,ICRS,7,11,51.8607792,0,29,33.970825,0.79,4.52,15,8.49,4.15,A0IV
,1 Gem,ICRS,6,4,7.21544,23,15,48.0401,-1.61,-118.33,22.39,21.03,4.15,G5III
,1 Lac,ICRS,22,15,58.1768995862,37,44,55.446825079,8.851,-0.089,-8.58,4.8108,4.15,K3-II-III
,lam Oph A,ICRS,16,30,54.8188253125,1,59,2.058484706,-32.602,-66.018,NA,20.3338,4.15,A0V
,b Oph,ICRS,17,26,22.2174889,-24,10,31.11898,0.1,-118.18,-34.8,39.22,4.153,kA5hA9mF1III
,H Sco,ICRS,16,36,22.4719203,-35,15,19.180284,15.61,11.33,-2.1,9.52,4.156,K5III
,tet Aqr,ICRS,22,16,50.0366846016,-7,46,59.839473115,118.929,-21.928,-13.77,17.0893,4.16,G9II
,tet Lib,ICRS,15,53,49.5380636,-16,43,45.458225,100.33,135.02,4.56,19.36,4.16,G9IIIb
,kap Cas,ICRS,0,32,59.9911963,62,55,54.417374,3.65,-2.07,0.3,0.73,4.16,B1Ia
,mu Per,ICRS,4,14,53.8625277,48,24,33.591168,5.52,-17.37,26.46,3.62,4.16,G0Ib
,rho Her,ICRS,17,23,40.9441257,37,8,45.394049,-39.38,7.71,-21,8.29,4.17,A0III+B9.5IVn
,ksi Sco,ICRS,16,4,22.134576,-11,22,23.17404,-71.5,-34.5,-36.33,NA,4.17,F7V
,g Eri,ICRS,3,49,27.2452787,-36,12,0.90404,-49.18,-57.01,2.62,15.54,4.17,G7III
,gam01 Vel,ICRS,8,9,29.317536984,-47,20,43.013412312,-6.243,9.475,20,2.6052,4.173,B2III
,eps PsA,ICRS,22,40,39.3482564136,-27,2,37.015051704,21.839,-1.588,1.1,5.9219,4.177,B7III
,rho Gem,ICRS,7,29,6.71887,31,47,4.3773,159.09,193.29,-2.67,55.41,4.18,F1V
,23 Tau,ICRS,3,46,19.5738428,23,56,54.081244,21.13,-43.65,6.2,8.58,4.18,B6IV(e)
,lam Boo,ICRS,14,16,23.0187965,46,5,17.900526,-187.33,159.05,-7.9,32.94,4.18,A0Va_lB
,pi02 Cyg,ICRS,21,46,47.6083178,49,18,34.451096,2.77,-2,-12.3,2.95,4.18,B3III
,j Pup,ICRS,7,56,51.5389962,-22,52,48.433986,-30.42,11.49,15.18,6.25,4.184,F7II
,g Cen,ICRS,13,49,26.7217509,-34,27,2.792908,-41.68,-59.77,40.7,17.82,4.19,M5-III:
,110 Her,ICRS,18,45,39.7256792847,20,32,46.713086264,-9.086,-335.655,22.772,51.6743,4.19,F5.5IV-V
,sig Her,ICRS,16,34,6.1824264648,42,26,13.23415068,-15.384,44.26,-10.9,10.856,4.196,B9V
,ksi Peg,ICRS,22,46,41.5798542334,12,10,22.388860108,233.354,-493.133,-5.853,60.9161,4.2,F6V
,gam Dor,ICRS,4,16,1.5866224848,-51,29,11.932714356,100.502,184.18,25.2,48.9494,4.2,F1V
,32 Ori,ICRS,5,30,47.05091,5,56,53.2925,5.1,-33.3,18.6,10.77,4.2,B5IV+B7V
,tau06 Eri,ICRS,3,46,50.8873186498,-23,14,59.002090709,-159.92,-529.646,7.19,56.2281,4.2,F5IV-V
,tet Lup,ICRS,16,6,35.543982816,-36,48,8.173906632,-18.145,-32.242,15.2,7.3685,4.201,B2.5Vn
,kap01 Tau,ICRS,4,25,22.1644730361,22,17,37.935906104,104.355,-44.436,37.3,20.9119,4.201,A7IV-V
,lam Pav,ICRS,18,52,13.0342656,-62,11,15.332363,-1.86,-13.02,9,2.28,4.207,B2Ve
,del PsA,ICRS,22,55,56.9001952776,-32,32,22.646172516,11.62,32.638,-10.69,19.1618,4.208,G8III
,bet LMi,ICRS,10,27,52.9995995,36,42,25.956038,-127.68,-110.31,8.94679,21.19,4.21,G9III
,gam CrA,ICRS,19,6,25.11014,-37,3,48.3901,96.74,-281.71,-51.6,57.79,4.21,F8V+F8V
,kap Vir,ICRS,14,12,53.745384,-10,16,25.333997,7.25,139.88,-4.38,12.8,4.21,K2.5IIIFe-0.5
,eps UMi,ICRS,16,45,58.2436042536,82,2,14.129823444,18.925,2.423,-10.57,9.8637,4.212,G5III
,tet Cep,ICRS,20,29,34.9052664336,62,59,38.79720546,34.798,-13.904,-6.8,23.481,4.22,A7III
,bet Sct,ICRS,18,47,10.474215684,-4,44,52.342960488,-7.972,-16.398,-21.3,4.8549,4.22,G4IIa
,gam Pav,ICRS,21,26,26.6049826473,-65,21,58.313057521,80.815,800.573,-30.7,108.0102,4.22,F9VFe-1.4CH-0.7
,phi Aqr,ICRS,23,14,19.3582404192,-6,2,56.423128812,36.575,-195.441,2.48,14.3482,4.22,M1.5III
,phi Dra,ICRS,18,20,45.43224,71,20,16.1499,-5.03,37.86,-16,10.77,4.22,B8V
,2 UMi,ICRS,1,8,44.8800522,86,15,25.523975,80.65,-11.54,8.36,11.64,4.225,K2III
,omi Ser,ICRS,17,41,24.8728627,-12,52,31.108612,-72.9,-55.55,-30.2,18.83,4.228,A2Va
,bet Cha,ICRS,12,18,20.824589,-79,18,44.070964,-37.97,11.15,23,10.93,4.229,B4V
,psi Per,ICRS,3,36,29.3798227,48,11,33.478941,22.55,-27.78,-1.1,5.59,4.23,B5Ve
,i Cen,ICRS,13,45,41.2439386102,-33,2,37.381099823,-462.182,-146.513,-21.5,51.9074,4.23,F2V
,52 Cyg,ICRS,20,45,39.7530399,30,43,10.975578,-8.98,24.11,-0.58,16.22,4.23,K0IIIa
,zet Tuc,ICRS,0,20,4.2586334956,-64,52,29.257190108,1706.747,1164.959,9.28,116.1826,4.23,F9.5V
,N Sco,ICRS,16,31,22.9330023,-34,42,15.71462,-12.05,-18.16,0.8,5.88,4.23,B2III-IV
,5 UMi,ICRS,14,27,31.5433513,75,41,45.571658,8.79,21.76,9.34,9.09,4.235,K4-III
,pi Cet,ICRS,2,44,7.3477594066,-13,51,31.279407049,-8.394,-23.592,14.98,8.4022,4.236,B7IV
,tau Vir,ICRS,14,1,38.7934143,1,32,40.31454,17.49,-21.27,-6.7,14.5,4.237,A2IV/V
,bet Aps,ICRS,16,43,4.6585772236,-77,31,2.759334193,-281.986,-354.837,-30.3,20.9535,4.24,K0III
,chi Cyg,ICRS,19,50,33.9213430345,32,54,50.575531294,-24.085,-41.239,1.6,6.2686,4.24,S6-9/1-2e
,sig Cyg,ICRS,21,17,24.9524404,39,23,40.852798,-0.13,-3.58,-5.3,1.13,4.24,A0Ia
,J Pup,ICRS,7,53,18.1579197,-48,6,10.563676,-5.6,5.76,41,1.97,4.24,B0.5Ib
,alf Cnc,ICRS,8,58,29.2042107048,11,51,27.64945008,42.181,-31.16,-12.1,18.3304,4.249,kA7VmF0/2III/IVSr
,kap Tuc,ICRS,1,15,46.16226,-68,52,33.3356,412.11,127.74,7.7,47.72,4.25,F6V+K1V
,psi01 Aqr,ICRS,23,15,53.494049577,-9,5,15.844964053,369.477,-16.981,-26.008,22.0924,4.25,K1-IIIFe-0.5
,gam02 Del,ICRS,20,46,39.4998239664,16,7,27.458234724,-30.476,-197.504,-6.17,28.1359,4.25,K1IV
,pi Aur,ICRS,5,59,56.097926052,45,56,12.245697636,-3.755,-7.785,0.71,4.5154,4.25,M3IIb
,tau05 Eri,ICRS,3,33,47.275891745,-21,37,58.384116886,44.746,-27.676,14,10.1913,4.25,B9V
,bet Com,ICRS,13,11,52.3938268062,27,52,41.46230946,-800.72,882.301,5.297,108.725,4.25,F9.5V
,88 Tau,ICRS,4,35,39.2662111032,10,9,38.711644992,47.937,-31.407,23.97,19.5061,4.25,A5m
,phi And,ICRS,1,9,30.12562,47,14,30.4594,4.05,-12.43,-2.2,4.55,4.25,B5IIIe
,kap Eri,ICRS,2,26,59.1217747,-47,42,13.824757,19.32,-5.54,25.5,6.42,4.25,B7IV
,bet CVn,ICRS,12,33,44.5442516547,41,21,26.921352859,-704.702,292.155,6.268,118.0266,4.25,G0V
,ksi UMa A,ICRS,11,18,10.901164,31,31,44.9791,-453.7,-591.4,-26.78,NA,4.25,F8.5:V
,31 Lyn,ICRS,8,22,50.1099966,43,11,17.272427,-25.16,-99.23,24.694401,8.53,4.25,K4+III
,alf Ant,ICRS,10,27,9.100639344,-31,4,4.0049013,-81.32,9.798,12.2,8.9069,4.25,K3III
,tau Tau,ICRS,4,42,14.6992451952,22,57,24.850133388,3.181,-17.028,14.6,8.231,4.258,B3V
,58 Per,ICRS,4,36,41.430174,41,15,53.3213,-4.56,-17.84,9.8,4.09,4.26,K0II-III+B9V
,mu Cet,ICRS,2,44,56.5373458591,10,6,50.921738061,278.641,-41.222,29.53,37.5924,4.26,A9IIIp
,omi Psc,ICRS,1,45,23.625215172,9,9,27.902640312,71.227,53.727,12.16,12.5296,4.26,G8III
,x Vel,ICRS,10,39,18.393143,-55,36,11.762343,-18.8,4.85,21,3.88,4.267,G5IIa
,Q Sco,ICRS,17,36,32.8551435432,-38,38,6.891848556,-16.762,-218.275,-48.7,20.6922,4.267,G8/K0III/IV
,d Oph,ICRS,17,27,21.2757105,-29,52,1.326251,17.08,-138.02,38,29.23,4.269,F5III-IV
,e Eri,ICRS,3,19,55.6509122226,-43,4,11.215188426,3035.017,726.964,87.882,165.5242,4.27,G6V
,ksi02 Cen,ICRS,13,6,54.6393973,-49,54,22.482324,-26.15,-12.03,14.3,6.98,4.27,B3V
,lam Eri,ICRS,5,9,8.7831482,-8,45,14.690823,0.25,-1.97,2,4.02,4.27,B2III(e)p
,c Tau,ICRS,4,38,9.4618938672,12,30,39.013056648,104.695,-14.861,39.4782,22.031,4.27,A6V
,alf01 Cap,ICRS,20,17,38.8691281056,-12,30,29.563869708,21.709,1.643,-25.79,4.0157,4.27,G3Ib
,f Eri,ICRS,3,48,35.87724,-37,37,12.5415,74.44,-9.09,15.6,19.71,4.27,~
,iot Cap,ICRS,21,22,14.7956478,-16,50,4.359799,30,4.52,12.271,16.58,4.27,G7IIIFe-1.5
,bet02 Sgr,ICRS,19,23,13.137449,-44,47,59.205109,93.45,-54.09,11.5,24.31,4.27,F2/3V
,alf Scl,ICRS,0,58,36.3593029,-29,21,26.824714,20.13,5.31,9.6,4.2,4.27,B7IIIp
,phi Oph,ICRS,16,31,8.3673228,-16,36,45.830632,-45.35,-37.34,-33.64,13.39,4.27,G8+IIIa
,phi Her,ICRS,16,8,46.1762180496,44,56,5.661355344,-25.359,36.884,-16.3,13.5751,4.27,B9VspHgMn
,n Cen,ICRS,12,53,26.2000107,-40,10,43.944054,70.84,-22.54,-2.5,21.95,4.27,A4IV
,iot Aqr,ICRS,22,6,26.2274193,-13,52,10.861454,36.89,-58.99,-9,18.62,4.27,B8V
,33 Cyg,ICRS,20,13,23.8666139,56,34,3.799925,61.82,82.18,-18,20.48,4.271,A3IV-Vn
,zet UMi,ICRS,15,44,3.5189152,77,47,40.178845,19.91,-1.99,-13.1,8.84,4.274,A3Vn
,mu Tau,ICRS,4,15,32.0568707393,8,53,32.491567629,20.881,-22.789,16.3,6.6651,4.279,B3IV
,bet Hya,ICRS,11,52,54.52149,-33,54,29.2672,-56.56,0.19,-1,10.53,4.28,kB8hB8HeA0VSi
,eps Psc,ICRS,1,2,56.6086257,7,53,24.485522,-80.17,25.59,7.74,17.94,4.28,G9IIIbFe-2
,ups Tau,ICRS,4,26,18.463676,22,48,48.888498,108.81,-46.8,32.2,21.21,4.282,A8Vn
,bet01 Tuc,ICRS,0,31,32.6680562275,-62,57,29.582843542,84.011,-54.85,14,22.8384,4.289,B9.5Va
,alf Cam,ICRS,4,54,3.0103983,66,20,33.636467,-0.13,6.89,10,0.52,4.29,O9Ia
,lam Lep,ICRS,5,19,34.5240485,-13,10,36.440791,-3.3,-4.91,20.2,3.83,4.29,B0.5V
,lam Per,ICRS,4,6,35.0435954,50,21,4.549959,-12.75,-35.6,6.1,7.73,4.29,A0IVn
,sig Gem,ICRS,7,43,18.7276907303,28,53,0.631838445,61.692,-229.213,44.15,27.121,4.29,K1IIIe
,pi Peg,ICRS,22,9,59.2437138,33,10,41.597624,-12.87,-18.95,5.1,12.4,4.29,F5III
,nu Cep,ICRS,21,45,26.9247788,61,7,14.899897,-3.74,-2.1,-25.9,0.48,4.29,A2Iae
,bet PsA,ICRS,22,31,30.3305233469,-32,20,45.871070532,58.64,-18.857,5.05,22.0836,4.29,A1Va
,iot And,ICRS,23,38,8.2012983,43,16,5.06488,27.64,-1.02,-0.5,6.53,4.29,B8V
,ksi Cep,ICRS,22,3,47.45499,64,37,40.7128,215.46,91.06,-10.74,33.79,4.29,Am+F7/8V
,phind A A,ICRS,1,9,30.122064,47,14,30.46772,0,-10.8,NA,NA,4.294,~
,eta Crv,ICRS,12,32,4.2264018482,-16,11,45.618615379,-424.597,-58.241,0.69,54.8135,4.294,F2V
,del03 Tau,ICRS,4,25,29.3847186643,17,55,40.463442784,107.316,-31,39.418,21.0865,4.298,A2IV-Vs
,gam CMi,ICRS,7,28,9.7942869528,8,55,31.888128216,-62.112,11.141,46.8,3.134,4.3,K3-IIIFe-0.5
,ksi02 Cet,ICRS,2,28,9.5570589539,8,27,36.216809306,23.707,-4.787,11.9,16.5681,4.3,B9III
,del02 Lyr,ICRS,18,54,30.2833502,36,53,55.013331,-7.36,4.06,-25.55,4.43,4.3,M4II
,10 Tau,ICRS,3,36,52.3837044168,0,24,5.992097829,-232.563,-481.472,28.08,71.837,4.3,F9IV-V
,tet CrB A,ICRS,15,32,55.78308,31,21,32.91517,-19.6,-6.2,NA,NA,4.3,~
,q Tau,ICRS,3,45,12.4957802,24,28,2.20973,21.24,-40.56,5.66,7.97,4.3,B6IV
,54 Eri,ICRS,4,40,26.5114226976,-19,40,17.370744924,24.625,-93.608,-32.9,7.5229,4.3,M3/4III
,tet Psc,ICRS,23,27,58.0946643849,6,22,44.372303191,-125.581,-43.229,5.73,19.2434,4.3,K0.5III
,eta Hya,ICRS,8,43,13.4749927,3,23,55.186711,-19.39,-1.08,16.1,5.56,4.3,B3V
,mu Ori A,ICRS,6,2,22.996728,9,38,50.2379,11.7,-34.1,NA,NA,4.3,A1Vm
,ups Leo,ICRS,11,36,56.930859,0,49,25.496304,1.76,43.37,1.79,17.97,4.3,G9IIIbFe-0.5
,del Oct,ICRS,14,26,55.2324425,-83,40,4.38683,-96.12,-13.27,4.6,10.91,4.304,K2III
,j Cen,ICRS,11,49,41.0673344112,-63,47,18.500667,-22.022,2.755,29,4.5957,4.308,B3V
,sig Oph,ICRS,17,26,30.8807335272,4,8,25.293765444,1.459,6.76,-27.259,3.7578,4.31,K2II
,eps Mon,ICRS,6,23,46.2,4,35,44,NA,NA,NA,NA,4.31,A7IV+F4V
,lam Leo,ICRS,9,31,43.2275352,22,58,4.690399,-20.17,-39.47,24.27,9.91,4.31,K4.5III
,omi Lup,ICRS,14,51,38.3028905,-43,34,31.296546,-25.2,-27.13,7.3,8.07,4.313,B5IV
,d Car,ICRS,8,40,37.0275818,-59,45,39.606711,-6.63,5.32,12.9,2.26,4.313,B2III
,g Car,ICRS,9,16,12.0728569,-57,32,29.300662,-27.15,-14.18,-5.2,6.68,4.318,M0.5IIIa
,alf Com,ICRS,13,9,59.2852,17,31,46.0389,-433.13,141.24,-18.826,56.1,4.32,F5V+F6V
,D Hya,ICRS,8,46,22.5444058272,-13,32,51.805135176,10.316,-15.012,-6.64,15.884,4.32,G8IIIbCN-1
,tet01 Cru,ICRS,12,3,1.5012993,-63,18,46.540642,-152.35,7,-2.8,13.88,4.32,A3(m)A8-A8
,54 Leo,ICRS,10,55,36.79658,24,44,58.9823,-80.03,-15.36,5.4,11.37,4.32,A1
,nu Ser,ICRS,17,20,49.6614955,-12,50,48.753267,43.4,2.61,4.8,16.05,4.324,A0/1V
,pi Pav,ICRS,18,8,34.814589,-63,40,6.790622,18.02,-207.57,-15.6,25.09,4.328,kA4hF0mF2III
,l Aql,ICRS,20,38,20.284488528,-1,6,18.422101548,18.766,-19.647,-1.77041,11.43,4.33,G7.5IIIa
,e Cen,ICRS,12,53,6.906329206,-48,56,35.9263773,-79.45,-24.729,-2.4,10.3334,4.33,K3/4III
,tet Cas,ICRS,1,11,6.1620929203,55,8,59.638991981,226.056,-19.541,2.5,23.8844,4.33,A7V
,zet Mon,ICRS,8,8,35.646628,-2,59,1.63606,-18.81,-4.5,31.2,3.08,4.33,G2Ib
,f Lup,ICRS,15,17,49.8380872,-30,8,55.21651,-10.16,-3.66,-2.91,10.01,4.33,K0IIIaCH-1
,119 Tau,ICRS,5,32,12.7525072,18,35,39.243589,1.86,-4.48,23.75,1.82,4.33,M2Iab-Ib
,ome02 Sco,ICRS,16,7,24.3281783,-20,52,7.551833,44.81,-45.42,-4.21,11.22,4.33,G4II-III
,ome Lup,ICRS,15,38,3.2037165,-42,34,2.444371,-149.8,57.37,-6.8,14.92,4.33,K3III
,ksi01 CMa,ICRS,6,31,51.3663578,-23,25,6.31809,-2.91,6.22,26.9,2.36,4.33,B0.7IV
,ups02 Cen,ICRS,14,1,43.5069676512,-45,36,12.274581744,4.873,-17.824,-0.5,4.9056,4.33,F7II/III
,tet Gru,ICRS,23,6,52.73046,-43,31,13.2857,-47.17,-13.49,9.6,24.73,4.332,kF3VhF5mF5(II-III)
,del UMi,ICRS,17,32,12.9967087,86,35,11.258377,10.17,53.97,-7.6,18.95,4.336,A1Van
,rho Hya,ICRS,8,48,25.9705759,5,50,16.128332,-17.33,-29.41,32.8,9.21,4.337,A0Vn
,tet Cha,ICRS,8,20,38.5405496,-77,29,4.117261,-129.05,40.89,21.46,21,4.337,K2IIIbCN0.5
,zet02 Aqr,ICRS,22,28,49.8888105229,0,1,11.872738417,180.832,33.072,24.9,34.507,4.34,F2IV/V
,iot PsA,ICRS,21,44,56.8096691227,-33,1,32.814560067,31.169,-94.291,3,15.3346,4.34,A0IV
,kap Lyr,ICRS,18,19,51.7090844,36,3,52.369076,-16.75,41.09,-24.36,12.96,4.34,K2-IIIabCN0.5
,gam Com,ICRS,12,26,56.2720731,28,16,6.321081,-83.95,-81.13,3.38,19.5,4.34,K1IIIFe0.5
,chi Cen,ICRS,14,6,2.7682446,-41,10,46.67878,-22.9,-21.69,12.1,6.39,4.343,B2V
,102 Her,ICRS,18,8,45.4914189,20,48,52.40787,-1.92,-5.89,-14.9,3.56,4.347,B2IV
,nu Sco A,ICRS,16,11,59.7338468136,-19,27,38.486177604,-7.441,-28.202,NA,7.0568,4.349,~
,M Vel,ICRS,9,36,49.5400392,-49,21,18.088075,-130.55,42.98,17.8,30.94,4.35,A7V
,ksi01 Cet,ICRS,2,13,0.000318516,8,50,48.12846234,-26.965,-1.154,-3.93,10.4184,4.35,G7IIIBa0.4Fe-1
,tau02 Lup,ICRS,14,26,10.81378,-45,22,45.4023,14.62,-7.33,-0.6,10.22,4.35,F7
,9 Peg,ICRS,21,44,30.6958139,17,21,0.057062,8.66,-11.33,-22.733,3.52,4.35,G5Ib
,kap Aur,ICRS,6,15,22.6883791803,29,29,53.075320396,-72.404,-261.101,20.74,18.2703,4.35,G8.5IIIb
,v Cen,ICRS,14,20,19.5426743674,-56,23,11.383769043,-9.437,-7.543,4.2,2.2511,4.35,B5II
